Goodar (Waggamba Shire),0,0,0,0,0,0,0
Goodger (Kingaroy Shire),3,0,0,0,0,0,0
Goomboorian (Cooloola Shire),3,0,0,0,0,0,0
Goombungee (Rosalie Shire),6,0,3,0,0,0,0
Goomburra (Warwick Shire),3,0,0,0,3,0,0
Goomeri (Kilkivan Shire),0,0,0,0,0,0,0
Goondi Bend (Johnstone Shire),3,0,0,0,0,0,0
Goondiwindi (Goondiwindi Town),18,0,0,0,0,0,0
Goondiwindi (Waggamba Shire),6,0,0,0,0,0,0
Goovigen (Banana Shire),4,0,0,0,0,0,0
Goranba (Tara Shire),3,0,0,0,0,0,0
Gordonvale (Cairns City),23,0,0,0,0,0,0
Gowrie Junction (Jondaryan Shire),0,0,0,0,0,0,0
Gowrie Junction (Rosalie Shire),0,0,0,0,0,0,0
Gowrie Mountain (Jondaryan Shire),5,0,0,0,0,0,0
Gracemere (Fitzroy Shire),12,0,0,0,0,0,0
Grandchester (Ipswich City),0,0,0,0,0,0,0
Grantham (Gatton Shire),3,0,0,0,0,0,0
Granville (Maryborough City),7,0,0,3,3,0,0
Grasstree Beach (Sarina Shire),0,0,0,0,0,0,0
Great Sandy Strait (Hervey Bay City),0,0,0,0,0,0,0
Green Hill (Cairns City),0,0,0,0,0,0,0
Green Island (Cairns City),0,0,0,0,0,0,0
Greenbank (Beaudesert Shire),17,0,0,0,4,0,4
Greenlands (Stanthorpe Shire),0,0,0,0,0,0,0
Greenmount East (Cambooya Shire),0,0,0,0,0,0,0
Greenmount (Cambooya Shire),0,0,0,0,0,0,0
Greenmount (Mackay City),0,0,0,0,0,0,0
Greens Creek (Cooloola Shire),0,0,0,0,0,0,0
Greenvale (Dalrymple Shire),0,0,0,0,0,0,0
Gregory River (Whitsunday Shire),0,0,3,0,0,0,0
Gregory (Burke Shire),0,0,0,0,0,0,0
Groomsville (Crows Nest Shire),4,0,0,0,3,0,0
Guanaba (Gold Coast City),0,0,0,0,0,0,0
Guluguba (Taroom Shire),0,0,0,0,0,0,0
Gumlow (Thuringowa City),3,0,0,0,0,0,0
Gumlu (Bowen Shire),0,0,0,0,0,0,0
Gunalda (Tiaro Shire),4,0,0,0,0,0,0
Gundiah (Tiaro Shire),0,0,0,0,0,0,0
Guthalungra (Bowen Shire),0,0,0,0,0,0,0
Gympie (Cooloola Shire),30,0,0,0,0,5,0
Habana (Mackay City),3,0,0,0,0,0,0
Haden (Crows Nest Shire),3,0,0,0,0,0,0
Haigslea (Ipswich City),3,0,0,0,0,0,0
Haliday Bay (Mackay City),0,0,0,0,0,0,0
Halifax (Hinchinbrook Shire),0,0,0,0,3,0,0
Haly Creek (Kingaroy Shire),0,0,0,0,0,0,0
Hammond Island (Hammond Island),3,0,0,0,0,0,0
Hampden (Mackay City),3,0,0,0,0,0,0
Hampton (Crows Nest Shire),5,0,0,0,0,0,0
Happy Valley (Mount Isa City),0,0,0,0,0,0,0
Harlaxton (Toowoomba City),0,0,0,0,0,0,0
Harlin (Esk Shire),0,0,4,0,0,0,0
Harper Creek (Caloundra City),3,0,0,0,0,0,0
Harristown (Toowoomba City),15,0,0,0,0,0,0
Harrisville (Ipswich City),4,0,0,0,0,0,0
Hatton Vale (Laidley Shire),7,0,0,0,0,0,0
Hay Point (Sarina Shire),8,0,0,0,0,0,0
Hazeldean (Kilcoy Shire),3,0,0,0,0,0,0
Healy (Mount Isa City),7,0,0,0,0,0,0
Hebel (Balonne Shire),0,0,0,0,0,0,0
Helidon Spa (Gatton Shire),7,0,0,0,0,0,0
Helidon (Gatton Shire),0,0,0,0,0,0,0
Hendon (Warwick Shire),0,0,0,0,0,0,0
Herberton (Herberton Shire),0,0,0,0,0,0,0
Hervey Range (Dalrymple Shire),4,0,0,0,0,0,0
Hibernia (Peak Downs Shire),0,0,0,0,3,0,0
Hidden Valley (Livingstone Shire),0,0,0,0,0,0,0
Hideaway Bay (Whitsunday Shire),0,0,0,0,0,0,0
Highfields (Crows Nest Shire),15,0,0,0,0,0,0
Highland Plains (Bungil Shire),0,0,0,0,0,0,0
Highvale (Pine Rivers Shire),7,0,0,0,0,0,0
Highworth (Maroochy Shire),0,0,0,0,0,0,0
Hinchinbrook (Cardwell Shire),0,0,0,0,0,0,0
Hivesville (Wondai Shire),0,0,0,0,0,0,0
Holloways Beach (Cairns City),3,0,0,0,0,0,0
Home Hill (Burdekin Shire),8,0,0,0,0,0,0
Homebush (Mackay City),5,0,0,0,0,0,0
Hope Vale (Hope Vale Shire),6,0,0,0,0,0,0
Horn (Torres Shire),6,0,0,0,0,0,0
Horse Camp (Kolan Shire),0,0,0,0,0,0,0
Horse Creek (Mount Morgan Shire),0,0,0,0,0,0,0
Horseshoe Bay (Townsville City),0,0,0,0,0,0,3
Horseshoe Lagoon (Burdekin Shire),0,0,0,0,0,0,0
Horton (Isis Shire),3,0,0,0,0,0,0
Howard (Hervey Bay City),0,0,0,0,0,0,0
Hughenden (Flinders Shire),4,0,0,0,0,0,0
Hull Heads (Cardwell Shire),0,0,0,0,0,0,0
Humboldt (Bauhinia Shire),3,0,0,0,0,0,0
Hunchy (Maroochy Shire),3,0,0,0,0,0,0
Hungerford (Bulloo Shire),0,0,0,0,0,0,0
Ibis (Aramac Shire),0,0,0,0,0,0,0
Ilbilbie (Broadsound Shire),3,0,0,0,0,0,0
Ilfracombe (Ilfracombe Shire),0,0,0,0,0,0,0
Ilkley (Maroochy Shire),0,0,0,0,0,0,0
Imbil (Cooloola Shire),0,0,0,0,0,0,0
Ingham (Hinchinbrook Shire),25,0,3,0,0,0,0
Inglewood (Inglewood Shire),3,0,0,0,0,0,0
Injinoo (Injinoo Shire),47,0,0,0,0,0,0
Injune (Bungil Shire),6,0,0,0,0,0,0
Inkerman (Burdekin Shire),0,0,0,0,0,0,0
Innes Park (Burnett Shire),7,0,0,0,0,0,0
Innisfail Estate (Johnstone Shire),3,0,0,0,4,0,3
Innisfail (Johnstone Shire),3,0,0,0,3,0,0
Inverlaw (Kingaroy Shire),0,0,0,0,3,0,0
Iredale (Gatton Shire),0,0,0,0,0,0,0
Ironbark (Ipswich City),0,0,0,0,0,0,0
Ironpot (Kingaroy Shire),0,0,3,0,0,0,0
Irvinebank (Mareeba Shire),0,0,0,0,0,0,0
Isis Central (Isis Shire),0,0,0,0,0,0,0
Isisford (Isisford Shire),0,0,0,0,0,0,0
Isla (Banana Shire),0,0,0,0,0,0,0
Iveragh (Calliope Shire),0,0,0,0,0,0,0
Jackson (Bendemere Shire),0,0,0,0,0,0,0
Jacobs Well (Gold Coast City),3,0,0,0,0,0,0
Jandowae (Wambo Shire),0,0,0,0,0,0,0
Japoonvale (Johnstone Shire),9,0,0,0,0,0,0
Jarra Creek (Cardwell Shire),0,0,0,0,0,0,0
Jarvisfield (Burdekin Shire),3,0,0,0,0,0,0
Jellinbah (Duaringa Shire),0,0,0,0,0,0,0
Jensen (Thuringowa City),5,0,0,0,0,0,0
Jericho (Jericho Shire),3,0,0,0,0,0,0
Jimboomba (Beaudesert Shire),19,0,0,0,3,0,3
Jimbour East (Wambo Shire),0,0,0,0,0,0,0
Jimbour West (Wambo Shire),0,0,0,0,0,0,0
Jimna (Kilcoy Shire),0,0,0,0,0,0,0
Jondaryan (Jondaryan Shire),0,0,0,0,0,0,0
Jondaryan (Rosalie Shire),0,0,0,0,0,0,0
Joyner (Pine Rivers Shire - Bal),0,0,0,0,0,0,0
Jubilee Pocket (Whitsunday Shire),5,0,0,0,0,0,0
Julatten (Mareeba Shire),6,0,0,0,0,0,0
Julia Creek (McKinlay Shire),3,0,0,0,0,0,0
Junabee (Warwick Shire),5,0,0,0,0,0,0
Jundah (Barcoo Shire),0,0,0,0,0,0,0
Kaimkillenbun (Wambo Shire),3,0,0,0,0,0,0
Kairi (Atherton Shire),0,0,0,0,0,0,0
Kalbar (Boonah Shire),3,0,0,0,0,0,0
Kalkadoon (Mount Isa City),0,0,0,0,0,0,0
Kalkie (Bundaberg City),6,0,0,0,0,0,0
Kamerunga (Cairns City),3,0,0,0,0,0,0
Kandanga (Cooloola Shire),6,0,0,0,0,0,0
Kanimbla (Cairns City),8,0,0,0,0,0,0
Kapaldo (Monto Shire),0,0,0,0,0,0,0
Karalee (Ipswich City - Bal),0,0,0,0,3,0,0
Karara (Warwick Shire),0,0,0,0,0,0,0
Karrabin (Ipswich City),0,0,0,0,0,0,0
Karragarra Island (Redland Shire),0,0,0,0,0,0,0
Karumba (Carpentaria Shire),0,0,0,0,0,0,0
Kawana (Rockhampton City),10,0,0,0,0,0,0
Kawungan (Hervey Bay City),11,0,0,0,0,0,3
Kearneys Spring (Toowoomba City),19,0,0,0,3,0,0
Kelvinhaugh (Rosalie Shire),0,0,0,0,0,0,0
Kenilworth (Maroochy Shire),6,0,0,0,0,0,0
Kennedy (Cardwell Shire),0,0,0,0,0,0,0
Kensington Grove (Laidley Shire),0,0,0,0,0,0,0
Kepnock (Bundaberg City),11,0,5,0,0,0,0
Keppel Sands (Livingstone Shire),0,0,0,0,0,0,0
Kerry (Beaudesert Shire),0,0,0,0,0,0,0
Kewarra Beach (Cairns City),6,0,0,0,0,0,0
Kholo (Brisbane City),0,0,0,0,0,0,0
Kianga (Banana Shire),0,0,0,0,0,0,0
Kiels Mountain (Maroochy Shire),3,0,0,0,0,0,0
Kilcoy (Kilcoy Shire),3,0,0,0,0,0,0
Kilcummin (Belyando Shire),0,0,3,0,0,0,0
Kilkivan (Kilkivan Shire),0,0,0,0,0,0,0
Killaloe (Douglas Shire),0,0,0,0,0,0,0
Killarney (Warwick Shire),7,0,0,0,0,0,0
Kin Kin (Noosa Shire),0,0,0,0,0,0,0
Kin Kora (Gladstone City),3,0,0,0,3,0,0
Kingaroy (Kingaroy Shire),26,0,0,0,0,0,0
Kingsholme (Gold Coast City),0,0,0,0,0,0,0
Kingsthorpe (Rosalie Shire),6,0,0,0,0,0,0
Kinka Beach (Livingstone Shire),3,0,0,0,0,0,0
Kirwan (Thuringowa City - Bal),0,0,0,0,0,0,0
Koah (Mareeba Shire),0,0,0,0,0,0,0
Kogan (Chinchilla Shire),3,0,0,0,0,0,0
Koongal (Rockhampton City),9,0,0,0,3,0,0
Kooralbyn (Beaudesert Shire),3,0,0,0,0,0,0
Kooringal (Brisbane City),0,0,0,0,0,0,0
Kooroongarra (Millmerran Shire),0,0,0,0,0,0,0
Koumala (Sarina Shire),0,0,0,0,3,0,0
Kowanyama (Kowanyama Shire),7,0,0,0,0,0,0
Kragra (Chinchilla Shire),0,0,0,0,0,0,0
Kulangoor (Maroochy Shire),0,0,0,0,0,0,0
Kulpi (Rosalie Shire),0,0,0,0,0,0,0
Kumbarilla (Wambo Shire),0,0,0,0,0,0,0
Kumbia (Kingaroy Shire),0,0,0,0,0,0,0
Kuranda (Mareeba Shire),7,0,0,0,0,0,0
Kureelpa (Maroochy Shire),3,0,0,0,0,0,0
Kuridala (Cloncurry Shire),6,0,0,0,0,0,0
Kurrimine Beach (Johnstone Shire),0,0,0,0,0,0,0
Kurwongbah (Pine Rivers Shire),7,0,0,0,0,0,0
Kuttabul (Mackay City),0,0,0,0,0,0,0
Kybong (Cooloola Shire),3,0,0,0,0,0,0
Kynuna (McKinlay Shire),0,0,0,0,0,0,0
Laceys Creek (Pine Rivers Shire),0,0,0,0,0,0,0
Laguna Quays (Mackay City),0,0,0,0,0,0,0
Laidley Heights (Laidley Shire),3,0,0,0,0,0,0
Laidley South (Laidley Shire),0,0,0,0,0,0,0
Laidley (Laidley Shire),11,0,0,0,0,0,0
Lake Barrine (Eacham Shire),0,0,0,0,0,0,0
Lake Clarendon (Gatton Shire),4,0,0,0,0,0,0
Lake Eacham (Eacham Shire),0,0,0,0,0,0,0
Lake Macdonald (Noosa Shire),0,0,0,0,0,0,0
Lake Manchester (Brisbane City),0,0,0,0,0,0,0
Lakefield (Cook Shire),0,0,0,0,0,0,0
Lakes Creek (Rockhampton City),0,0,0,0,0,0,0
Lamb Island (Redland Shire),0,0,0,0,0,0,0
Lamb Range (Cairns City),0,0,0,0,0,0,0
Lamington (Beaudesert Shire),3,0,0,0,0,0,0
Lammermoor (Livingstone Shire),0,0,0,0,0,0,0
Landsborough (Caloundra City),10,0,0,0,0,0,0
Lannercost (Hinchinbrook Shire),0,0,0,0,0,0,0
Laura (Cook Shire),3,0,0,0,0,0,0
Lawes (Gatton Shire),0,0,0,0,0,0,0
Lawgi Dawes (Banana Shire),0,0,0,0,0,0,0
Lefthand Branch (Gatton Shire),0,0,0,0,0,0,0
Leyburn (Clifton Shire),0,0,0,0,0,0,0
Leyburn (Warwick Shire),0,0,0,0,0,0,0
Limestone Creek (Rockhampton City),0,0,0,0,0,0,0
Linville (Esk Shire),0,0,0,0,0,0,0
Lissner (Charters Towers City),6,0,5,0,0,0,0
Littabella (Burnett Shire),0,0,0,0,0,0,0
Lochington (Emerald Shire),0,0,0,0,0,0,0
Lockhart (Lockhart River Shire),4,0,0,0,0,0,0
Lockrose (Laidley Shire),0,0,0,0,0,0,0
Lockyer Waters (Laidley Shire),0,0,0,0,0,0,0
Logan Reserve (Beaudesert Shire),8,0,3,0,0,0,3
Logan Reserve (Logan City),3,0,0,0,3,0,0
Logan Village (Beaudesert Shire),13,0,0,0,0,0,0
Lonesome Creek (Banana Shire),0,0,0,0,0,0,0
Longreach (Longreach Shire),12,0,0,0,0,0,0
Lower Beechmont (Gold Coast City),0,0,0,0,0,0,0
Lower Daintree (Douglas Shire),0,0,0,0,0,0,0
Lower Tully (Cardwell Shire),0,0,3,0,0,0,0
Lowmead (Miriam Vale Shire),0,0,0,0,0,0,0
Lowood (Esk Shire),10,0,0,0,0,0,0
Lucinda (Hinchinbrook Shire),0,0,0,0,0,0,0
Luscombe (Gold Coast City),3,0,0,0,0,0,0
Maaroom (Maryborough City),0,0,0,0,0,0,0
Mabuiag Island (Mabuiag Island),0,0,0,0,0,0,0
Macalister Range (Cairns City),0,0,0,0,0,0,0
Macalister (Wambo Shire),0,0,0,0,0,0,0
Machans Beach (Cairns City),3,0,0,0,0,0,0
Mackay Harbour (Mackay City),0,0,0,0,0,0,0
Mackay (Mackay City),12,0,0,0,0,0,0
Mackenzie River (Broadsound Shire),0,0,0,0,0,0,0
Mackenzie (Duaringa Shire),0,0,0,0,0,0,0
Macknade (Hinchinbrook Shire),0,0,0,0,0,0,0
Maclagan (Rosalie Shire),3,0,0,0,0,0,0
Macleay Island (Redland Shire),4,0,0,0,0,0,0
Maidenwell (Nanango Shire),0,0,0,0,0,0,0
Malanda (Eacham Shire),3,0,0,0,0,0,3
Maleny (Caloundra City),0,0,0,0,0,0,0
Mandalay (Whitsunday Shire),0,0,0,0,0,0,0
Manoora (Cairns City),12,0,0,0,3,0,0
Manumbar (Kilkivan Shire),0,0,0,0,0,0,0
Manunda (Cairns City),14,0,0,0,0,0,3
Mapleton (Maroochy Shire),0,0,0,0,0,0,0
Mapoon (Mapoon Shire),0,0,0,0,0,0,0
Maramie (Carpentaria Shire),0,0,0,0,0,0,0
Marburg (Ipswich City),0,0,0,0,0,0,0
Marcoola (Maroochy Shire - Bal),0,0,0,0,0,0,0
Mareeba (Mareeba Shire),27,0,4,0,0,0,3
Marian (Mirani Shire),9,0,0,0,0,0,0
Marlborough (Livingstone Shire),0,0,0,0,0,0,0
Marmor (Fitzroy Shire),0,0,0,0,0,0,0
Maroochy River (Maroochy Shire),5,0,0,0,0,0,0
Maroondan (Kolan Shire),0,0,0,0,0,0,0
Maryborough West (Maryborough City),3,0,0,0,0,0,0
Maryborough (Maryborough City),27,0,0,0,4,0,0
Maryvale (Warwick Shire),3,0,3,0,0,0,0
Masig Island (Yorke Island),0,0,0,0,0,0,0
Maudsland (Gold Coast City),0,0,0,0,0,0,0
Maudsland (Gold Coast City - Bal),0,0,0,0,0,0,4
Maxwelton (Richmond Shire),0,0,0,0,0,0,0
McDesme (Burdekin Shire),0,0,0,0,0,0,0
McEwens Beach (Mackay City),0,0,0,0,0,0,0
McKinlay (McKinlay Shire),0,0,0,0,0,0,0
Meadowvale (Burnett Shire),4,0,0,0,0,0,3
Meandarra (Tara Shire),0,0,0,0,0,0,0
Meikleville Hill (Livingstone Shire),0,0,0,0,0,0,0
Meldale (Caboolture Shire),0,0,0,0,0,0,0
Memerambi (Kingaroy Shire),0,0,0,0,0,0,0
Menzies (Mount Isa City),4,0,0,0,0,0,0
Meridan Plains (Caloundra City),0,0,0,0,0,0,0
Meringandan West (Rosalie Shire),0,0,0,0,0,0,0
Meringandan (Crows Nest Shire),0,0,0,0,0,0,0
Miallo (Douglas Shire),4,0,0,0,0,0,0
Miara (Burnett Shire),0,0,0,0,0,0,0
Mica Creek (Mount Isa City),0,0,0,0,0,0,0
Middle Ridge (Toowoomba City),7,0,0,0,0,0,0
Middlemount (Broadsound Shire),3,0,0,0,0,0,0
Middleton (Winton Shire),0,0,4,0,0,0,0
Midge Point (Mackay City),3,0,0,0,0,0,0
Mighell (Johnstone Shire),0,0,0,0,0,0,0
Milbong (Boonah Shire),0,0,0,0,0,0,0
Miles End (Mount Isa City),0,0,0,0,0,0,0
Miles (Murilla Shire),6,0,0,0,0,0,0
Milford (Boonah Shire),0,0,0,0,0,0,0
Millaa Millaa (Eacham Shire),0,0,0,0,0,0,0
Millaroo (Burdekin Shire),0,0,0,0,0,0,0
Millbank (Bundaberg City),3,0,0,0,0,0,4
Millchester (Charters Towers City),3,0,0,0,0,0,0
Millmerran Woods (Millmerran Shire),0,0,0,0,0,0,0
Millmerran (Millmerran Shire),3,0,0,0,3,0,0
Millstream (Herberton Shire),0,0,0,0,0,0,0
Milman (Livingstone Shire),0,0,0,0,0,0,0
Milora (Boonah Shire),3,0,3,0,0,0,0
Minden (Esk Shire),3,0,0,0,0,0,0
Minerva (Bauhinia Shire),0,0,0,0,0,0,0
Minnamoolka (Herberton Shire),0,0,0,0,0,0,0
Mirani (Mirani Shire),3,0,0,0,0,0,0
Miriam Vale (Miriam Vale Shire),3,0,0,0,0,0,0
Miriwinni (Cairns City),3,0,0,0,0,0,0
Mission Beach (Johnstone Shire),0,0,0,0,0,0,0
Mission River (Cook Shire),0,0,0,0,0,0,0
Mission River (Napranum Shire),8,0,0,0,0,0,0
Mistake Creek (Belyando Shire),0,0,3,0,0,0,0
Mitchell (Booringa Shire),3,0,0,0,3,0,0
Miva (Tiaro Shire),0,0,4,0,0,0,0
Moa Island (Kubin Island),0,0,0,0,0,0,0
Moa Island (St Pauls Island),0,0,0,0,0,0,0
Moffatdale (Murgon Shire),0,0,0,0,0,0,0
Moggill (Brisbane City - Bal),7,0,0,0,0,0,0
Mona Mona (Mareeba Shire),0,0,0,0,0,0,0
Monduran (Kolan Shire),0,0,0,0,0,0,0
Monkland (Cooloola Shire),3,0,0,0,0,0,0
Monogorilby (Mundubbera Shire),0,0,0,0,0,0,0
Monto (Monto Shire),0,0,0,0,0,0,0
Montville (Maroochy Shire),5,0,0,0,0,0,0
Moogerah (Boonah Shire),0,0,0,0,0,0,0
Moola (Wambo Shire),0,0,0,0,0,0,0
Moolboolaman (Kolan Shire),0,0,0,0,3,0,0
Mooloolah Valley (Caloundra City),22,0,0,0,0,0,0
Moonford (Monto Shire),0,0,0,0,0,0,0
Moore Park (Burnett Shire),3,0,0,0,0,3,0
Moore (Esk Shire),0,0,0,0,0,0,0
Moorina (Caboolture Shire),0,0,0,0,0,0,0
Moorland (Burnett Shire),3,0,0,0,0,0,0
Mooroobool (Cairns City),19,0,0,0,3,0,0
Moranbah (Belyando Shire),25,0,0,0,0,0,0
Morayfield (Caboolture Shire - Bal),0,0,0,0,0,0,0
Morella (Longreach Shire),0,0,0,0,0,0,0
Moreton Bay (Redland Shire),0,0,0,0,0,0,0
Morgan Park (Warwick Shire),3,0,0,0,0,0,0
Morinish (Fitzroy Shire),0,0,0,0,0,0,0
Mornington (Mount Isa City),3,0,0,4,0,0,0
Morven (Murweh Shire),0,0,0,0,0,0,0
Mosman Park (Charters Towers City),3,0,0,0,3,0,0
Mossman Gorge (Douglas Shire),0,0,0,0,0,0,0
Mossman (Douglas Shire),9,0,0,0,0,0,0
Mothar Mountain (Cooloola Shire),4,0,0,0,0,0,0
Mount Abundance (Bungil Shire),4,0,0,0,0,0,0
Mount Alford (Boonah Shire),0,0,0,0,0,0,0
Mount Alma (Calliope Shire),0,0,0,0,0,0,0
Mount Archer (Kilcoy Shire),3,0,0,0,0,0,0
Mount Archer (Rockhampton City),0,0,0,0,0,0,0
Mount Beppo (Esk Shire),3,0,0,0,0,0,0
Mount Britton (Nebo Shire),0,0,0,0,0,0,0
Mount Carbine (Mareeba Shire),0,0,0,0,0,0,0
Mount Chalmers (Livingstone Shire),4,0,0,0,0,0,0
Mount Colliery (Warwick Shire),0,0,0,0,0,0,0
Mount Coolon (Bowen Shire),0,0,0,0,0,0,0
Mount Coot-tha (Brisbane City),0,0,0,0,0,0,0
Mount Cotton (Redland Shire),3,0,0,0,0,0,0
Mount Crosby (Brisbane City),0,0,0,0,3,0,0
Mount Enniskillen (Tambo Shire),0,0,0,0,0,0,0
Mount Garnet (Herberton Shire),7,0,0,0,0,0,0
Mount Glorious (Pine Rivers Shire),3,0,0,0,0,0,0
Mount Hallen (Esk Shire),3,0,0,0,0,0,0
Mount Isa City (Mount Isa City),3,0,0,0,0,0,0
Mount Isa (Mount Isa City),0,0,0,0,0,0,0
Mount Julian (Whitsunday Shire),3,0,0,0,0,0,0
Mount Kelly (Burdekin Shire),3,0,0,0,0,0,0
Mount Kilcoy (Kilcoy Shire),0,0,0,0,0,0,0
Mount Kynoch (Toowoomba City),0,0,0,0,0,0,0
Mount Larcom (Calliope Shire),0,0,0,0,0,0,0
Mount Lofty (Toowoomba City),4,0,0,0,0,0,0
Mount Louisa (Townsville City - Bal),4,0,0,0,0,0,0
Mount Low (Thuringowa City),0,0,0,0,0,0,0
Mount Maria (Miriam Vale Shire),0,0,0,0,0,0,0
Mount Martin (Mirani Shire),0,0,0,0,0,0,0
Mount Mee (Caboolture Shire),5,0,0,0,0,0,0
Mount Mellum (Caloundra City),3,0,3,0,3,0,0
Mount Molloy (Mareeba Shire),0,0,0,0,0,0,0
Mount Morgan (Mount Morgan Shire),6,0,0,0,5,0,0
Mount Mulligan (Mareeba Shire),0,0,0,0,0,0,0
Mount Murchison (Banana Shire),0,0,0,0,0,0,0
Mount Nathan (Gold Coast City),0,0,0,0,0,0,0
Mount Nebo (Pine Rivers Shire),0,0,0,0,0,0,0
Mount Ossa (Mackay City),3,0,0,0,0,0,0
Mount Pelion (Mackay City),0,0,0,0,0,0,0
Mount Perry (Perry Shire),4,0,0,0,0,0,0
Mount Peter (Cairns City),0,0,0,0,0,0,0
Mount Pleasant (Mackay City),12,0,0,3,3,0,0
Mount Pleasant (Pine Rivers Shire),4,0,0,0,0,0,0
Mount Samson (Pine Rivers Shire),0,0,0,0,0,0,0
Mount Sheridan (Cairns City),16,0,0,0,0,0,0
Mount Stanley (Esk Shire),0,0,0,0,0,0,0
Mount Surprise (Etheridge Shire),3,0,0,0,0,0,0
Mount Surround (Burdekin Shire),0,0,0,0,0,0,0
Mount Sylvia (Gatton Shire),0,0,0,0,0,0,0
Mount Tarampa (Esk Shire),0,0,0,0,0,0,0
Mount Tyson (Pittsworth Shire),0,0,0,0,0,0,0
Mount Whitestone (Gatton Shire),0,0,0,0,0,0,0
Mount Wyatt (Bowen Shire),0,0,0,0,0,0,0
Mountain Creek (Maroochy Shire - Bal),0,0,0,0,0,0,0
Moura (Banana Shire),5,0,0,0,0,0,0
Mourilyan Harbour (Johnstone Shire),0,0,0,0,0,0,0
Mourilyan (Johnstone Shire),0,0,0,0,0,0,0
Mowbray (Douglas Shire),3,0,0,0,0,0,0
Mowbullan (Wambo Shire),0,0,0,0,0,0,0
Mudgeeraba (Gold Coast City - Bal),8,0,0,0,0,0,0
Mulgildie (Monto Shire),0,0,0,0,0,0,0
Munbilla (Boonah Shire),4,0,0,0,0,0,0
Mundoo (Johnstone Shire),0,0,0,0,0,0,0
Mundoolun (Beaudesert Shire),3,0,0,0,0,0,0
Mundowran (Mundubbera Shire),0,0,4,0,0,0,0
Mundubbera (Mundubbera Shire),8,0,0,0,0,0,0
Mungabunda (Duaringa Shire),0,0,0,0,0,0,0
Mungar (Woocoo Shire),0,0,0,0,0,0,4
Mungindi (Balonne Shire),0,0,0,0,0,0,0
Murgon (Murgon Shire),5,0,0,0,0,0,0
Murphys Creek (Gatton Shire),4,0,0,0,0,0,0
Murray Islands (Mer Island),3,0,0,0,0,0,0
Murray Upper (Cardwell Shire),3,0,0,0,0,0,0
Murrigal (Cardwell Shire),3,0,0,0,0,0,0
Mutdapilly (Ipswich City),0,0,0,0,0,0,0
Muttaburra (Aramac Shire),0,0,0,0,0,0,0
Nambour (Maroochy Shire),29,0,0,0,0,0,3
Nanango (Nanango Shire),3,0,0,0,0,0,0
Nanum (Weipa Town),3,0,0,0,0,0,0
Narangba (Caboolture Shire - Bal),0,0,0,0,3,0,0
Nebo (Nebo Shire),0,0,0,0,0,0,0
Neerdie (Cooloola Shire),0,0,0,0,0,0,0
Nelly Bay (Townsville City),4,0,0,0,0,0,0
Nerang (Gold Coast City - Bal),0,0,0,0,0,0,0
Nerimbera (Livingstone Shire),0,0,0,0,0,0,0
Neurum (Caboolture Shire),4,0,0,0,0,0,0
New Auckland (Gladstone City),7,0,0,0,4,0,0
New Beith (Beaudesert Shire),3,0,0,0,0,0,0
New Harbourline (Johnstone Shire),3,0,0,0,0,0,0
New Mapoon (New Mapoon Shire),0,0,0,0,0,0,0
Newell (Douglas Shire),0,0,0,0,0,0,0
Newlands (Bowen Shire),0,0,0,0,0,0,0
Newtown (Toowoomba City),29,0,0,0,3,0,0
Nicholson (Doomadgee Shire),8,0,0,3,0,0,0
Nikenbah (Hervey Bay City),0,0,0,0,0,0,0
Nindaroo (Mackay City),0,0,0,0,0,0,0
Ninderry (Maroochy Shire),5,0,0,0,0,0,0
Nine Mile (Fitzroy Shire),0,0,0,0,0,0,0
Ningi (Caboolture Shire),5,0,0,0,0,0,0
Nive (Murweh Shire),3,0,0,0,0,0,0
Nobby (Clifton Shire),0,0,0,0,0,0,0
Nome (Townsville City),0,0,0,0,0,0,0
Noorama (Paroo Shire),0,0,0,0,0,0,0
Noorindoo (Warroo Shire),0,0,0,0,0,0,0
Norman Gardens (Rockhampton City),6,0,0,0,0,0,5
Norman (Carpentaria Shire),13,0,0,0,0,0,0
North Arm (Maroochy Shire),3,0,0,0,0,0,0
North Branch (Pittsworth Shire),0,0,0,0,0,0,0
North Deep Creek (Cooloola Shire),0,0,0,0,0,0,0
North Isis (Isis Shire),3,0,0,0,0,0,0
North Mackay (Mackay City),11,0,0,5,0,0,0
North Maclean (Beaudesert Shire),3,0,0,0,0,0,0
North Maleny (Caloundra City),0,0,0,0,0,0,0
North Shore (Noosa Shire),0,0,0,0,0,0,0
North Stradbroke Island (Redland Shire),0,0,0,0,0,0,0
North Talwood (Waggamba Shire),0,0,0,0,0,0,0
North Toowoomba (Toowoomba City),7,0,0,0,0,0,0
Norville (Bundaberg City),3,0,0,0,0,0,0
Norwell (Gold Coast City),6,0,0,0,0,0,0
Norwin (Jondaryan Shire),0,0,0,0,0,0,0
Nukinenda (Crows Nest Shire),0,0,0,0,0,0,0
Numinbah Valley (Gold Coast City),0,0,0,0,0,0,0
O'Connell (Gladstone City),0,0,0,0,0,0,0
Oak Beach (Douglas Shire),0,0,0,0,0,0,0
Oak Valley (Townsville City),0,0,0,0,0,0,0
Oakenden (Mackay City),0,0,0,0,0,0,0
Oakey (Jondaryan Shire),11,0,0,0,0,0,0
Oakhurst (Maryborough City),0,0,0,0,0,0,0
Oakhurst (Woocoo Shire),3,0,0,0,0,0,0
